sample_index,mask_index,image,prompt,is_sentence,iou,dice,precision,recall,intersection,union,pred_area,target_area,valid_area,false_positive_area,false_negative_area,pred_mask_path,visualization_path,visualization_label_path
265,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-39-_jpg.rf.70ebf5bc234370cd148edc5447924b6b__poor_housekeeping.jpg,图中哪些区域存在场地整理不到位的安全隐患?请分割出来。,True,0.4585598167368305,0.6287843823405823,0.5289141267817824,0.7751490344605038,45640,99529,86290,58879,262144,40650,13239,exp/runs/lisa13b-local-train/outputs/pred_masks/00265_train__002__-poor_housekeeping-39-_jpg.rf.70ebf5bc234370cd148edc5447924b6b__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00265_train__002__-poor_housekeeping-39-_jpg.rf.70ebf5bc234370cd148edc5447924b6b__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00265_train__002__-poor_housekeeping-39-_jpg.rf.70ebf5bc234370cd148edc5447924b6b__poor_housekeeping_mask0.txt
365,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_161502207_jpg.rf.44e2413eb040d7263b814bb749e7b3a3__no_jacket.jpg,现场哪些人员没有穿安全背心?请分割出来。,True,0.4595551225848352,0.6297194473491,0.5075736744575289,0.8292835377763887,42456,92385,83645,51196,409600,41189,8740,exp/runs/lisa13b-local-train/outputs/pred_masks/00365_train__004__IMG_20241113_161502207_jpg.rf.44e2413eb040d7263b814bb749e7b3a3__no_jacket_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00365_train__004__IMG_20241113_161502207_jpg.rf.44e2413eb040d7263b814bb749e7b3a3__no_jacket_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00365_train__004__IMG_20241113_161502207_jpg.rf.44e2413eb040d7263b814bb749e7b3a3__no_jacket_mask0.txt
407,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_162214244_jpg.rf.1a34c516ab4f4c781e22568e5d5c0d4e__no_jacket.jpg,圈出没有穿反光衣或安全背心的作业人员。,True,0.46004950495049507,0.6301834333570677,0.4653829781906503,0.975694262165993,37172,80800,79874,38098,409600,42702,926,exp/runs/lisa13b-local-train/outputs/pred_masks/00407_train__004__IMG_20241113_162214244_jpg.rf.1a34c516ab4f4c781e22568e5d5c0d4e__no_jacket_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00407_train__004__IMG_20241113_162214244_jpg.rf.1a34c516ab4f4c781e22568e5d5c0d4e__no_jacket_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00407_train__004__IMG_20241113_162214244_jpg.rf.1a34c516ab4f4c781e22568e5d5c0d4e__no_jacket_mask0.txt
188,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-28-_jpg.rf.44efaa6a02d1fcc4b84d15b332493737__opening_unprotected.jpg,图中哪些洞口或临边没有做防护?请分割出来。,True,0.4605365474339036,0.6306402236124051,0.46682102566628897,0.9715984825181996,9476,20576,20299,9753,262144,10823,277,exp/runs/lisa13b-local-train/outputs/pred_masks/00188_train__002__-opening_unprotected-28-_jpg.rf.44efaa6a02d1fcc4b84d15b332493737__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00188_train__002__-opening_unprotected-28-_jpg.rf.44efaa6a02d1fcc4b84d15b332493737__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00188_train__002__-opening_unprotected-28-_jpg.rf.44efaa6a02d1fcc4b84d15b332493737__opening_unprotected_mask0.txt
129,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-186-_JPG.rf.1726c9b2b327f55efc9866f57d46df0e__helmet_missing.jpg,现场哪些人员存在未戴安全帽的安全隐患?请分割出来。,True,0.4606879606879607,0.6307821698906644,0.47554886264563684,0.9364757296706727,6000,13024,12617,6407,262144,6617,407,exp/runs/lisa13b-local-train/outputs/pred_masks/00129_train__002__-helmet_missing-186-_JPG.rf.1726c9b2b327f55efc9866f57d46df0e__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00129_train__002__-helmet_missing-186-_JPG.rf.1726c9b2b327f55efc9866f57d46df0e__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00129_train__002__-helmet_missing-186-_JPG.rf.1726c9b2b327f55efc9866f57d46df0e__helmet_missing_mask0.txt
229,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-86-_JPG.rf.291dbd7bf7ce0c8fa1e5e6d919ee7910__opening_unprotected.jpg,图中哪些洞口或临边没有做防护?请分割出来。,True,0.4633346198379004,0.6332586047738362,0.5042116807056024,0.8510831035840882,21609,46638,42857,25390,262144,21248,3781,exp/runs/lisa13b-local-train/outputs/pred_masks/00229_train__002__-opening_unprotected-86-_JPG.rf.291dbd7bf7ce0c8fa1e5e6d919ee7910__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00229_train__002__-opening_unprotected-86-_JPG.rf.291dbd7bf7ce0c8fa1e5e6d919ee7910__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00229_train__002__-opening_unprotected-86-_JPG.rf.291dbd7bf7ce0c8fa1e5e6d919ee7910__opening_unprotected_mask0.txt
46,0,./dataset/reason_seg/ReasonSeg/train/train__002__-equipment_proximity-99-_JPG.rf.4715fac6a5c01f0967aab6accf9a03ce__equipment_proximity.jpg,圈出施工现场设备邻近作业人员的危险区域。,True,0.4656925384743597,0.6354573367196088,0.4674194897532413,0.9921287802568504,16764,35998,35865,16897,262144,19101,133,exp/runs/lisa13b-local-train/outputs/pred_masks/00046_train__002__-equipment_proximity-99-_JPG.rf.4715fac6a5c01f0967aab6accf9a03ce__equipment_proximity_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00046_train__002__-equipment_proximity-99-_JPG.rf.4715fac6a5c01f0967aab6accf9a03ce__equipment_proximity_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00046_train__002__-equipment_proximity-99-_JPG.rf.4715fac6a5c01f0967aab6accf9a03ce__equipment_proximity_mask0.txt
133,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-203-_JPG.rf.a85e47aa3c7319134c8ee77ab67e8c56__helmet_missing.jpg,圈出图中没有佩戴安全帽的工人。,True,0.46736118807491966,0.6370090634441088,0.4675857480780603,0.998973468098547,12651,27069,27056,12664,262144,14405,13,exp/runs/lisa13b-local-train/outputs/pred_masks/00133_train__002__-helmet_missing-203-_JPG.rf.a85e47aa3c7319134c8ee77ab67e8c56__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00133_train__002__-helmet_missing-203-_JPG.rf.a85e47aa3c7319134c8ee77ab67e8c56__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00133_train__002__-helmet_missing-203-_JPG.rf.a85e47aa3c7319134c8ee77ab67e8c56__helmet_missing_mask0.txt
402,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_162200984_jpg.rf.631bae17c158348bd43df1a1346f8718__unsafe.jpg,圈出图中被标注为不安全状态的作业人员或区域。,True,0.4684574538219042,0.6380265939645251,0.9594206456364306,0.47792696945239316,39082,83427,40735,81774,409600,1653,42692,exp/runs/lisa13b-local-train/outputs/pred_masks/00402_train__004__IMG_20241113_162200984_jpg.rf.631bae17c158348bd43df1a1346f8718__unsafe_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00402_train__004__IMG_20241113_162200984_jpg.rf.631bae17c158348bd43df1a1346f8718__unsafe_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00402_train__004__IMG_20241113_162200984_jpg.rf.631bae17c158348bd43df1a1346f8718__unsafe_mask0.txt
405,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_162212970_jpg.rf.305ea90d9ab6203fbd029972df7fa34e__no_jacket.jpg,把缺少反光衣防护的作业人员分割出来。,True,0.46969551320564273,0.639173909133275,0.4735248155640892,0.9830742920376239,39089,83222,82549,39762,409600,43460,673,exp/runs/lisa13b-local-train/outputs/pred_masks/00405_train__004__IMG_20241113_162212970_jpg.rf.305ea90d9ab6203fbd029972df7fa34e__no_jacket_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00405_train__004__IMG_20241113_162212970_jpg.rf.305ea90d9ab6203fbd029972df7fa34e__no_jacket_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00405_train__004__IMG_20241113_162212970_jpg.rf.305ea90d9ab6203fbd029972df7fa34e__no_jacket_mask0.txt
300,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG20241113160437_jpg.rf.2275a949f622fa0ddce6811159d800ab__no_helmet.jpg,标出未按规定佩戴安全帽的作业人员。,True,0.47006121123003797,0.6395124334131987,0.6729823015348462,0.6092139960555765,27492,58486,40851,45127,409600,13359,17635,exp/runs/lisa13b-local-train/outputs/pred_masks/00300_train__004__IMG20241113160437_jpg.rf.2275a949f622fa0ddce6811159d800ab__no_helmet_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00300_train__004__IMG20241113160437_jpg.rf.2275a949f622fa0ddce6811159d800ab__no_helmet_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00300_train__004__IMG20241113160437_jpg.rf.2275a949f622fa0ddce6811159d800ab__no_helmet_mask0.txt
313,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG20241113160949_jpg.rf.95c21822e57a33efc8e8c3d292c87eb8__safe.jpg,圈出图中被标注为安全状态的作业人员或区域。,True,0.4726072998859599,0.641864670808788,0.47740650969529086,0.9791723572794319,71695,151701,150176,73220,409600,78481,1525,exp/runs/lisa13b-local-train/outputs/pred_masks/00313_train__004__IMG20241113160949_jpg.rf.95c21822e57a33efc8e8c3d292c87eb8__safe_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00313_train__004__IMG20241113160949_jpg.rf.95c21822e57a33efc8e8c3d292c87eb8__safe_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00313_train__004__IMG20241113160949_jpg.rf.95c21822e57a33efc8e8c3d292c87eb8__safe_mask0.txt
157,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-53-_JPG.rf.412c649c38f57df8e014e87910b16e30__helmet_missing.jpg,标出未按规定佩戴安全帽的作业人员。,True,0.4762026874551236,0.6451724976548657,0.47740243714329783,0.9947503749732162,9285,19498,19449,9334,262144,10164,49,exp/runs/lisa13b-local-train/outputs/pred_masks/00157_train__002__-helmet_missing-53-_JPG.rf.412c649c38f57df8e014e87910b16e30__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00157_train__002__-helmet_missing-53-_JPG.rf.412c649c38f57df8e014e87910b16e30__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00157_train__002__-helmet_missing-53-_JPG.rf.412c649c38f57df8e014e87910b16e30__helmet_missing_mask0.txt
146,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-241-_jpg.rf.1ab7c179cf3eeefaf2924d1c05a65a4b__helmet_missing.jpg,圈出图中没有佩戴安全帽的工人。,True,0.477337649971434,0.6462133419271673,0.47747404514715686,0.9994019138755981,5013,10502,10499,5016,262144,5486,3,exp/runs/lisa13b-local-train/outputs/pred_masks/00146_train__002__-helmet_missing-241-_jpg.rf.1ab7c179cf3eeefaf2924d1c05a65a4b__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00146_train__002__-helmet_missing-241-_jpg.rf.1ab7c179cf3eeefaf2924d1c05a65a4b__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00146_train__002__-helmet_missing-241-_jpg.rf.1ab7c179cf3eeefaf2924d1c05a65a4b__helmet_missing_mask0.txt
356,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_161403_jpg.rf.85f3f2a315e13fe0a267363215e044ab__safe.jpg,圈出图中被标注为安全状态的作业人员或区域。,True,0.4791386271870794,0.6478616924476797,0.4804003773189393,0.9945482654804849,36668,76529,76328,36869,409600,39660,201,exp/runs/lisa13b-local-train/outputs/pred_masks/00356_train__004__IMG_20241113_161403_jpg.rf.85f3f2a315e13fe0a267363215e044ab__safe_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00356_train__004__IMG_20241113_161403_jpg.rf.85f3f2a315e13fe0a267363215e044ab__safe_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00356_train__004__IMG_20241113_161403_jpg.rf.85f3f2a315e13fe0a267363215e044ab__safe_mask0.txt
120,0,./dataset/reason_seg/ReasonSeg/train/train__002__-harness_missing-21-_JPG.rf.27ffcb898ffe7e438228ddc19619449e__harness_missing.jpg,圈出高处作业但没有系安全带的人员。,True,0.4798384188126668,0.6485010967584695,0.7900706692796484,0.5499565954280518,13304,27726,16839,24191,262144,3535,10887,exp/runs/lisa13b-local-train/outputs/pred_masks/00120_train__002__-harness_missing-21-_JPG.rf.27ffcb898ffe7e438228ddc19619449e__harness_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00120_train__002__-harness_missing-21-_JPG.rf.27ffcb898ffe7e438228ddc19619449e__harness_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00120_train__002__-harness_missing-21-_JPG.rf.27ffcb898ffe7e438228ddc19619449e__harness_missing_mask0.txt
71,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-26-_jpg.rf.576565e76d0184504084b8d6eee21783__guardrail_missing.jpg,图中哪些位置存在防护栏杆缺失隐患?请分割出来。,True,0.4813031224340339,0.6498374507483258,0.5206702837662649,0.8642359035664475,21688,45061,41654,25095,262144,19966,3407,exp/runs/lisa13b-local-train/outputs/pred_masks/00071_train__002__-guardrail_missing-26-_jpg.rf.576565e76d0184504084b8d6eee21783__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00071_train__002__-guardrail_missing-26-_jpg.rf.576565e76d0184504084b8d6eee21783__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00071_train__002__-guardrail_missing-26-_jpg.rf.576565e76d0184504084b8d6eee21783__guardrail_missing_mask0.txt
41,0,./dataset/reason_seg/ReasonSeg/train/train__002__-equipment_proximity-7-_jpg.rf.f16edc9d74655a839b50847456394522__equipment_proximity.jpg,图中哪些位置存在设备靠近人员的安全隐患?请分割出来。,True,0.4872836566014187,0.6552666055847169,0.48749474435256795,0.999112178817631,38262,78521,78487,38296,262144,40225,34,exp/runs/lisa13b-local-train/outputs/pred_masks/00041_train__002__-equipment_proximity-7-_jpg.rf.f16edc9d74655a839b50847456394522__equipment_proximity_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00041_train__002__-equipment_proximity-7-_jpg.rf.f16edc9d74655a839b50847456394522__equipment_proximity_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00041_train__002__-equipment_proximity-7-_jpg.rf.f16edc9d74655a839b50847456394522__equipment_proximity_mask0.txt
408,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_162216764_jpg.rf.89bc33fd9a344a8e85d8b29f08c0cd22__no_helmet.jpg,现场哪些人员存在未戴安全帽的安全隐患?请分割出来。,True,0.49620938390991864,0.6632886937431394,0.4974184711026816,0.9951252931411557,37766,76109,75924,37951,409600,38158,185,exp/runs/lisa13b-local-train/outputs/pred_masks/00408_train__004__IMG_20241113_162216764_jpg.rf.89bc33fd9a344a8e85d8b29f08c0cd22__no_helmet_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00408_train__004__IMG_20241113_162216764_jpg.rf.89bc33fd9a344a8e85d8b29f08c0cd22__no_helmet_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00408_train__004__IMG_20241113_162216764_jpg.rf.89bc33fd9a344a8e85d8b29f08c0cd22__no_helmet_mask0.txt
296,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-99-_jpg.rf.10544909ee7a562d78d2bc097f51c1c4__poor_housekeeping.jpg,圈出施工现场杂乱、可能影响通行安全的位置。,True,0.5006731287022078,0.6672647349062528,0.5007929858160273,0.9995222026458028,66942,133704,133672,66974,262144,66730,32,exp/runs/lisa13b-local-train/outputs/pred_masks/00296_train__002__-poor_housekeeping-99-_jpg.rf.10544909ee7a562d78d2bc097f51c1c4__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00296_train__002__-poor_housekeeping-99-_jpg.rf.10544909ee7a562d78d2bc097f51c1c4__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00296_train__002__-poor_housekeeping-99-_jpg.rf.10544909ee7a562d78d2bc097f51c1c4__poor_housekeeping_mask0.txt
260,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-18-_jpg.rf.292b90b001f5dc543aa90c536bee71d3__poor_housekeeping.jpg,标出现场材料堆放混乱或文明施工不到位的区域。,True,0.5176711232813441,0.6821914383691925,0.5649782610652528,0.8607712984804432,62764,121243,111091,72916,262144,48327,10152,exp/runs/lisa13b-local-train/outputs/pred_masks/00260_train__002__-poor_housekeeping-18-_jpg.rf.292b90b001f5dc543aa90c536bee71d3__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00260_train__002__-poor_housekeeping-18-_jpg.rf.292b90b001f5dc543aa90c536bee71d3__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00260_train__002__-poor_housekeeping-18-_jpg.rf.292b90b001f5dc543aa90c536bee71d3__poor_housekeeping_mask0.txt
197,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-37-_JPG.rf.8733e1e969639d94999cd30c1de7ab74__opening_unprotected.jpg,图中哪些洞口或临边没有做防护?请分割出来。,True,0.5265000205905366,0.6898133160677673,0.6081145357686454,0.7968711044627275,12785,24283,21024,16044,262144,8239,3259,exp/runs/lisa13b-local-train/outputs/pred_masks/00197_train__002__-opening_unprotected-37-_JPG.rf.8733e1e969639d94999cd30c1de7ab74__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00197_train__002__-opening_unprotected-37-_JPG.rf.8733e1e969639d94999cd30c1de7ab74__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00197_train__002__-opening_unprotected-37-_JPG.rf.8733e1e969639d94999cd30c1de7ab74__opening_unprotected_mask0.txt
20,0,./dataset/reason_seg/ReasonSeg/train/train__002__-equipment_proximity-219-_jpg.rf.6b44cb0b40192bef6c558f428773746d__equipment_proximity.jpg,图中哪些位置存在设备靠近人员的安全隐患?请分割出来。,True,0.5273548251601387,0.6905465795806119,0.5273943831012962,0.9998577889018458,35154,66661,66656,35159,262144,31502,5,exp/runs/lisa13b-local-train/outputs/pred_masks/00020_train__002__-equipment_proximity-219-_jpg.rf.6b44cb0b40192bef6c558f428773746d__equipment_proximity_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00020_train__002__-equipment_proximity-219-_jpg.rf.6b44cb0b40192bef6c558f428773746d__equipment_proximity_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00020_train__002__-equipment_proximity-219-_jpg.rf.6b44cb0b40192bef6c558f428773746d__equipment_proximity_mask0.txt
97,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-8-_jpg.rf.df4442fc856279c8bcb28942ec3b7b74__guardrail_missing.jpg,把缺少栏杆防护、存在坠落风险的部位分割出来。,True,0.5305260818843398,0.6932597727850168,0.5371203599550056,0.9773820489202742,19100,36002,35560,19542,262144,16460,442,exp/runs/lisa13b-local-train/outputs/pred_masks/00097_train__002__-guardrail_missing-8-_jpg.rf.df4442fc856279c8bcb28942ec3b7b74__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00097_train__002__-guardrail_missing-8-_jpg.rf.df4442fc856279c8bcb28942ec3b7b74__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00097_train__002__-guardrail_missing-8-_jpg.rf.df4442fc856279c8bcb28942ec3b7b74__guardrail_missing_mask0.txt
88,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-65-_jpg.rf.9b31b3146f3104e60ffe62790c2f3890__guardrail_missing.jpg,标出缺少防护栏杆的区域。,True,0.5354980943128316,0.6974910568709999,0.8200389105058365,0.6068086547825718,14331,26762,17476,23617,262144,3145,9286,exp/runs/lisa13b-local-train/outputs/pred_masks/00088_train__002__-guardrail_missing-65-_jpg.rf.9b31b3146f3104e60ffe62790c2f3890__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00088_train__002__-guardrail_missing-65-_jpg.rf.9b31b3146f3104e60ffe62790c2f3890__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00088_train__002__-guardrail_missing-65-_jpg.rf.9b31b3146f3104e60ffe62790c2f3890__guardrail_missing_mask0.txt
